DATE,IBMRET,MarketEXRET,RF
19961217,2.210795263,0.47,0.022
19961218,4.544689634,0.83,0.022
19961219,-0.314712539,1.56,0.022
19961220,-2.189121986,0.29,0.022
19961223,-0.242228353,-0.36,0.022
19961224,0.977191034,0.48,0.022
19961226,0,0.57,0.022
19961227,-0.400480031,0.17,0.022
19961230,-0.962302054,-0.26,0.022
19961231,-1.373715616,-1.02,0.022
19970102,1.161812721,-0.75,0.02
19970103,3.908036028,1.39,0.02
19970106,1.344384767,0.02,0.02
19970107,1.326551143,0.72,0.02
19970108,-2.119526219,-0.44,0.02
19970109,1.258834752,0.72,0.02
19970110,0.697401295,0.5,0.02
19970113,0.538253205,-0.07,0.02
19970114,1.934958282,1.11,0.02
19970115,-1.421182587,-0.22,0.02
19970116,0.532926026,0.25,0.02
19970117,-0.150943366,0.72,0.02
19970120,1.064628768,0.26,0.02
19970121,0.600598805,0.59,0.02
19970122,-5.778690077,0.44,0.02
19970123,-3.878480031,-0.85,0.02
19970124,-0.820339897,-0.97,0.02
19970127,-3.10685959,-0.72,0.02
19970128,3.490052915,0.01,0.02
19970129,3.801831801,0.68,0.02
19970130,0.561120718,1.21,0.02
19970131,-0.238189677,0.31,0.02
19970203,-1.266807971,-0.02,0.02
19970204,-0.803854173,0.12,0.02
19970205,-3.123490645,-1.28,0.02
19970206,-1.60049909,0.24,0.02
19970207,1.901412625,0.96,0.02
19970210,-3.953346249,-0.65,0.02
19970211,1.766738912,0.32,0.02
19970212,-0.171968964,1.52,0.02
19970213,0.952786282,1.02,0.02
19970214,-0.934969821,-0.22,0.02
19970218,0.172562518,0.71,0.02
19970219,-1.112525845,-0.32,0.02
19970220,-1.640014691,-1.17,0.02
19970221,-2.533720297,-0.26,0.02
19970224,4.646022967,0.85,0.02
19970225,1.841246095,0.25,0.02
19970226,0.25630059,-0.75,0.02
19970227,-2.603798882,-1.27,0.02
19970228,0.52585328,-0.49,0.02
19970303,0.96111099,0.39,0.021
19970304,-0.172117008,-0.29,0.021
19970305,0.432338297,1.17,0.021
19970306,0.776192778,-0.31,0.021
19970307,-1.270630847,0.67,0.021
19970310,0.954439599,0.85,0.021
19970311,-0.085506622,-0.24,0.021
19970312,-0.76758679,-0.79,0.021
19970313,-1.37101529,-1.66,0.021
19970314,0.526314595,0.31,0.021
19970317,-2.831211009,-0.11,0.021
19970318,-0.089565566,-0.77,0.021
19970319,-1.070462531,-0.65,0.021
19970320,-0.722670686,-0.2,0.021
19970321,-3.14580387,0.09,0.021
19970324,3.259543441,0.47,0.021
19970325,-0.637811095,-0.08,0.021
19970326,3.272269931,0.23,0.021
19970327,-2.290647617,-1.9,0.021
19970331,0.182648399,-2.26,0.021
19970401,-0.363635937,0.17,0.02
19970402,-2.169895858,-1.17,0.02
19970403,-1.943482954,-0.02,0.02
19970404,-1.41975831,1.15,0.02
19970407,2.54638707,0.77,0.02
19970408,3.162174736,0.43,0.02
19970409,-2.529222027,-0.58,0.02
19970410,-0.093852631,-0.42,0.02
19970411,0.282352767,-2.48,0.02
19970414,2.370682099,0.55,0.02
19970415,1.012416607,1.19,0.02
19970416,-0.271615955,0.81,0.02
19970417,0.18198359,-0.11,0.02
19970418,1.462496946,0.42,0.02
19970421,-1.685103882,-0.99,0.02
19970422,1.92920126,1.4,0.02
19970423,1.710899766,-0.03,0.02
19970424,8.222237122,-0.22,0.02
19970425,-1.854037487,-0.95,0.02
19970428,-0.248447058,0.81,0.02
19970429,5.464090439,2.41,0.02
19970430,1.350793988,0.93,0.02
19970501,0.546660063,-0.1,0.023
19970502,0.465837666,1.93,0.023
19970505,2.497920031,2.16,0.023
19970506,-0.375515869,-0.31,0.023
19970507,-1.78152295,-1.18,0.023
19970508,3.291243719,0.41,0.023
19970509,0.074710494,0.51,0.023
19970512,3.647019184,1.29,0.023
19970513,0.072072059,-0.45,0.023
19970514,0.144092213,0.35,0.023
19970515,0,0.58,0.023
19970516,-2.20396239,-1.13,0.023
19970519,-0.732597426,0.27,0.023
19970520,3.007295414,0.91,0.023
19970521,0.794506484,-0.13,0.023
19970522,-1.487751275,-0.27,0.023
19970523,0.508535073,1.26,0.023
19970527,3.446675977,0.3,0.023
19970528,0.559439149,-0.11,0.023
19970529,-2.60080965,-0.28,0.023
19970530,-1.414403483,0.55,0.023
19970602,0.725159942,-0.05,0.018
19970603,-3.10709068,-0.16,0.018
19970604,-1.178189545,-0.44,0.018
19970605,-0.597905588,0.42,0.018
19970606,3.373918563,1.41,0.018
19970609,1.470561912,0.48,0.018
19970610,-0.716842837,0.14,0.018
19970611,1.019656224,0.41,0.018
19970612,1.154388425,1.29,0.018
19970613,0.997853485,0.98,0.018
19970616,0.281293791,0.04,0.018
19970617,0.702737795,0.12,0.018
19970618,-0.968850507,-0.38,0.018
19970619,0.704718738,0.95,0.018
19970620,0.2793294,-0.04,0.018
19970623,-2.336662183,-1.84,0.018
19970624,4.738469984,1.61,0.018
19970625,0.068096675,-0.71,0.018
19970626,-1.35133063,-0.5,0.018
19970627,0.692038798,0.42,0.018
19970630,-1.089907397,-0.1,0.018
19970701,1.746375899,0.55,0.019
19970702,1.785667251,1.17,0.019
19970703,1.482452827,1.2,0.019
19970707,-0.329055322,-0.35,0.019
19970708,1.331538356,0.69,0.019
19970709,0.457964567,-0.95,0.019
19970710,-0.453807966,0.57,0.019
19970711,0,0.44,0.019
19970714,-0.520832141,0.24,0.019
19970715,0.790509759,0.75,0.019
19970716,1.707115886,1.14,0.019
19970717,2.069784589,-0.55,0.019
19970718,5.015051551,-1.41,0.019
19970721,-0.71513396,-0.41,0.019
19970722,-0.720285023,1.98,0.019
19970723,2.084535861,0.29,0.019
19970724,2.58943872,0.31,0.019
19970725,-0.750790581,-0.11,0.019
19970728,-1.85179836,-0.23,0.019
19970729,-2.00346803,0.53,0.019
19970730,3.08427494,1.09,0.019
19970731,-0.235571195,0.18,0.019
19970801,-0.941169512,-0.57,0.02
19970804,1.442282862,0.3,0.02
19970805,0.235571134,0.34,0.02
19970806,1.299450219,0.74,0.02
19970807,-0.277713261,-0.77,0.02
19970808,-1.959590846,-1.81,0.02
19970811,-2.115078919,0.16,0.02
19970812,0.425660672,-0.93,0.02
19970813,0.910464138,-0.26,0.02
19970814,-0.715987409,0.26,0.02
19970815,-3.495933825,-2.06,0.02
19970818,4.148794292,0.81,0.02
19970819,3.858641891,1.38,0.02
19970820,0.057920668,1.36,0.02
19970821,-2.061781932,-1.23,0.02
19970822,0.592766549,-0.28,0.02
19970825,-1.284278745,-0.12,0.02
19970826,-1.594297266,-0.6,0.02
19970827,0.545949502,0.18,0.02
19970828,-2.612676044,-0.81,0.02
19970829,0.247524638,-0.21,0.02
19970902,2.686500978,2.44,0.021
19970903,-0.479328039,0.18,0.021
19970904,0.181214095,0.28,0.021
19970905,-0.12040935,0.02,0.021
19970908,-0.721150739,0.32,0.021
19970909,-2.755964501,0.27,0.021
19970910,-2.955446548,-1.22,0.021
19970911,1.036260169,-0.63,0.021
19970912,-0.254776891,1.19,0.021
19970915,-1.52281303,-0.31,0.021
19970916,3.568695998,2.25,0.021
19970917,0,-0.08,0.021
19970918,-0.874447869,0.35,0.021
19970919,0.507613112,0.3,0.021
19970922,4.770231607,0.49,0.021
19970923,-0.599878203,-0.28,0.021
19970924,-1.621099034,-0.62,0.021
19970925,0.061557439,-0.61,0.021
19970926,0.988867095,0.64,0.021
19970929,2.341237463,0.73,0.021
19970930,0.956930579,-0.43,0.021
19971001,-2.330895578,0.62,0.018
19971002,1.031857408,0.55,0.018
19971003,-0.238805904,0.48,0.018
19971006,0.480479619,0.68,0.018
19971007,1.926491202,0.89,0.018
19971008,-1.452196124,-0.61,0.018
19971009,-0.592064549,-0.2,0.018
19971010,0.29913231,-0.28,0.018
19971013,-0.416046917,0.1,0.018
19971014,-1.129931475,0.03,0.018
19971015,-1.560592364,-0.33,0.018
19971016,-1.766630427,-1.05,0.018
19971017,-4.345795985,-1.31,0.018
19971020,2.184620999,1.1,0.018
19971021,8.203784532,1.65,0.018
19971022,-0.059400051,-0.3,0.018
19971023,-4.417869514,-1.85,0.018
19971024,-2.338353795,-0.81,0.018
19971027,-7.83895508,-6.58,0.018
19971028,10.97854008,4.1,0.018
19971029,-1.125691638,0.07,0.018
19971030,-2.450394304,-1.61,0.018
19971031,2.84466684,1.17,0.018
19971103,3.223451762,2.31,0.021
19971104,0.307976376,0.23,0.021
19971105,0.800242056,0.34,0.021
19971106,-1.437259974,-0.51,0.021
19971107,-1.534182648,-1.28,0.021
19971110,-1.805117105,-0.53,0.021
19971111,1.352636562,0.05,0.021
19971112,-2.370442873,-1.96,0.021
19971113,2.621083824,0.84,0.021
19971114,2.424898451,1.21,0.021
19971117,1.989984674,1.84,0.021
19971118,-1.319716756,-0.8,0.021
19971119,0.922219075,0.45,0.021
19971120,1.650834135,1.37,0.021
19971121,0.778672306,0.25,0.021
19971124,-2.282603852,-1.68,0.021
19971125,4.207312978,0.35,0.021
19971126,2.236517699,0.18,0.021
19971128,-0.227531155,0.36,0.021
19971201,2.836281331,1.79,0.022
19971202,-1.597321818,-0.33,0.022
19971203,-0.338027895,0.53,0.022
19971204,-1.014075824,-0.2,0.022
19971205,2.784045441,0.97,0.022
19971208,0.558345873,0.04,0.022
19971209,-2.190492014,-0.74,0.022
19971210,-3.449846474,-0.79,0.022
19971211,-4.474279103,-1.58,0.022
19971212,-1.222478569,-0.3,0.022
19971215,0.49937474,0.67,0.022
19971216,2.891064876,0.6,0.022
19971217,-1.67260107,-0.15,0.022
19971218,-1.941686052,-1.08,0.022
19971219,2.147738907,-0.68,0.022
19971222,0.42931553,0.57,0.022
19971223,-3.766362281,-1.22,0.022
19971224,0.508258071,-0.58,0.022
19971226,2.618823825,0.33,0.022
19971229,1.050345606,1.6,0.022
19971230,0.365630303,1.76,0.022
19971231,1.46517549,0.21,0.022
19980102,0.960376803,0.22,0.021
19980105,0.772196981,0.22,0.021
19980106,-1.109477691,-1.04,0.021
19980107,-0.945619432,-0.38,0.021
19980108,-0.059934032,-0.82,0.021
19980109,-3.881855567,-2.98,0.021
19980112,0.062480511,0.74,0.021
19980113,2.017586694,1.5,0.021
19980114,0.49079658,0.61,0.021
19980115,0.79485977,-0.6,0.021
19980116,1.522040835,1.08,0.021
19980120,3.266502026,1.63,0.021
19980121,-7.329923418,-0.66,0.021
19980122,-0.74626521,-0.8,0.021
19980123,-0.188501313,-0.56,0.021
19980126,-1.065486547,-0.25,0.021
19980127,-1.642413859,0.97,0.021
19980128,0.519479339,1.01,0.021
19980129,1.23175113,0.78,0.021
19980130,0.574527616,-0.4,0.021
19980202,1.852390887,1.93,0.021
19980203,-1.173912938,0.53,0.021
19980204,-1.063486862,0.22,0.021
19980205,1.279573166,-0.15,0.021
19980206,-1.359165982,0.75,0.021
19980209,0,-0.09,0.021
19980210,2.977129717,0.81,0.021
19980211,1.813017273,0.16,0.021
19980212,0.182759602,0.36,0.021
19980213,-0.484847601,-0.25,0.021
19980217,-0.365630338,0.15,0.021
19980218,0.738004025,0.8,0.021
19980219,0,-0.23,0.021
19980220,-0.121580531,0.38,0.021
19980223,0.243902359,0.44,0.021
19980224,-0.363856532,-0.74,0.021
19980225,2.71924142,1.14,0.021
19980226,0.237812025,0.56,0.021
19980227,-1.002054639,0.05,0.021
19980302,-2.365352628,-0.16,0.018
19980303,0.184105466,0.34,0.018
19980304,-3.013632054,-0.42,0.018
19980305,-0.063111376,-1.03,0.018
19980306,-0.817862655,1.85,0.018
19980309,-2.017585373,-0.32,0.018
19980310,1.440708693,1.07,0.018
19980311,1.680633174,0.5,0.018
19980312,1.141395371,0.13,0.018
19980313,-0.621502036,-0.08,0.018
19980316,1.644492032,0.88,0.018
19980317,-0.369685375,0.1,0.018
19980318,0.683864346,0.48,0.018
19980319,1.300694083,0.4,0.018
19980320,-0.786682727,0.57,0.018
19980323,-0.671343254,-0.33,0.018
19980324,2.118301719,0.85,0.018
19980325,2.444867415,-0.25,0.018
19980326,-0.880534288,-0.06,0.018
19980327,-0.652236046,-0.4,0.018
19980330,-1.072056372,-0.22,0.018
19980331,0.607162706,0.77,0.018
19980401,0.54298515,0.6,0.02
19980402,1.325281935,0.83,0.02
19980403,-1.057569391,0.19,0.02
19980406,1.26162356,-0.31,0.02
19980407,-1.230573253,-1.05,0.02
19980408,-0.178944204,-0.49,0.02
19980409,1.81045182,0.81,0.02
19980413,-2.035404402,-0.03,0.02
19980414,1.999328098,0.67,0.02
19980415,3.348974449,0.37,0.02
19980416,-1.749884336,-0.88,0.02
19980417,-0.0579542,1.12,0.02
19980420,3.241689344,0.17,0.02
19980421,6.318633433,0.24,0.02
19980422,-2.716654019,0.29,0.02
19980423,2.425461278,-1.13,0.02
19980424,-0.106326433,-0.98,0.02
19980427,-1.741839975,-2.14,0.02
19980428,0.325732559,0.15,0.02
19980429,-0.107991347,0.89,0.02
19980430,0.270782355,1.47,0.02
19980501,0.866733471,0.6,0.02
19980504,-0.213675089,0.15,0.02
19980505,1.023422307,-0.59,0.02
19980506,-0.29029403,-0.83,0.02
19980507,-0.106552992,-0.83,0.02
19980508,2.485016765,1.07,0.02
19980511,-0.571278662,-0.25,0.02
19980512,0.262260503,0.53,0.02
19980513,1.898677628,0.27,0.02
19980514,3.283525156,-0.18,0.02
19980515,-0.693066539,-0.78,0.02
19980518,-0.249812548,-0.44,0.02
19980519,0.301355867,0.38,0.02
19980520,-1.192828714,0.47,0.02
19980521,0.101265839,-0.36,0.02
19980522,-1.355741113,-0.55,0.02
19980526,-0.765888512,-1.5,0.02
19980527,-0.617917688,-0.37,0.02
19980528,-0.1558037,0.56,0.02
19980529,-2.111689986,-0.42,0.02
19980601,-0.265604047,-0.33,0.019
19980602,-1.377096763,0.18,0.019
19980603,-1.449638874,-0.78,0.019
19980604,1.939535366,0.99,0.019
19980605,2.452862934,1.45,0.019
19980608,-0.052562381,0.27,0.019
19980609,0.36890609,0.25,0.019
19980610,-1.663162956,-0.7,0.019
19980611,-1.060435415,-1.46,0.019
19980612,0.215749605,0.09,0.019
19980615,-3.38233587,-1.93,0.019
19980616,-1.984498671,0.99,0.019
19980617,0.913235682,1.63,0.019
19980618,-1.951428936,-0.14,0.019
19980619,-2.439593794,-0.42,0.019
19980622,1.902440306,0.33,0.019
19980623,3.40943412,1.36,0.019
19980624,0.223964026,1.13,0.019
19980625,0.391388934,-0.31,0.019
19980626,0.501531379,0.3,0.019
19980629,1.000547638,0.55,0.019
19980630,0.604227736,-0.2,0.019
19980701,1.701853289,1.12,0.018
19980702,-1.329413887,-0.2,0.018
19980706,-1.29378244,0.85,0.018
19980707,0.165061877,-0.17,0.018
19980708,0.992821493,0.9,0.018
19980709,1.8096576,-0.51,0.018
19980710,1.235547088,0.31,0.018
19980713,0.74112947,0.1,0.018
19980714,0.209643545,0.83,0.018
19980715,-2.170456423,-0.08,0.018
19980716,1.182146468,0.65,0.018
19980717,1.542933174,0.2,0.018
19980720,1.519488907,-0.13,0.018
19980721,5.148654282,-1.59,0.018
19980722,-0.535148352,-0.28,0.018
19980723,-2.756775805,-2.05,0.018
19980724,0.303183173,-0.15,0.018
19980727,1.011113858,0.2,0.018
19980728,-0.049788401,-1.5,0.018
19980729,1.860645849,-0.46,0.018
19980730,4.501507484,1.45,0.018
19980731,-0.653897723,-1.87,0.018
19980803,0.188857311,-0.87,0.02
19980804,-4.374142924,-3.55,0.02
19980805,1.539577439,0.47,0.02
19980806,0.952076485,1.07,0.02
19980807,-0.480537307,0.39,0.02
19980810,0.582522603,-0.59,0.02
19980811,-1.053125688,-1.66,0.02
19980812,-0.388349067,1.54,0.02
19980813,-1.406037253,-0.87,0.02
19980814,-0.641814615,-0.96,0.02
19980817,-0.199203127,1.51,0.02
19980818,3.042365066,1.61,0.02
19980819,0.827850184,-0.46,0.02
19980820,-1.432640033,-0.67,0.02
19980821,-0.146305769,-1.16,0.02
19980824,0.539082247,0.38,0.02
19980825,-0.097181748,0.21,0.02
19980826,1.915933082,-1.09,0.02
19980827,-4.206939787,-3.92,0.02
19980828,-2.122851945,-1.7,0.02
19980831,-7.788107422,-6.71,0.02
19980901,4.830000789,3.56,0.022
19980902,2.196537341,-0.02,0.022
19980903,1.04274347,-1.09,0.022
19980904,-1.931815202,-0.78,0.022
19980908,5.651295692,4.92,0.022
19980909,-1.91687367,-1.77,0.022
19980910,-0.806447225,-2.52,0.022
19980911,3.371929461,2.67,0.022
19980914,2.045327312,2.04,0.022
19980915,0.679939061,0.72,0.022
19980916,0.385355994,0.84,0.022
19980917,-2.832669016,-2.35,0.022
19980918,-1.614051212,0.41,0.022
19980921,2.846785565,0.19,0.022
19980922,-0.340715144,0.7,0.022
19980923,3.433358489,3.24,0.022
19980924,-1.129399652,-2.05,0.022
19980925,2.275380993,0.08,0.022
19980928,0.093676849,0.34,0.022
19980929,-1.623717255,-0.11,0.022
19980930,-2.210113665,-2.58,0.022
19981001,-2.402574013,-3.29,0.015
19981002,-0.447649051,1.4,0.015
19981005,-3.589477137,-1.91,0.015
19981006,-0.828152566,-0.55,0.015
19981007,1.265805954,-1.8,0.015
19981008,2.3035643,-1.69,0.015
19981009,3.135187844,2.64,0.015
19981012,2.837750872,1.65,0.015
19981013,-2.032545753,-0.63,0.015
19981014,1.820368438,1.34,0.015
19981015,4.705034004,4.06,0.015
19981016,-0.411239983,1.02,0.015
19981019,2.560979331,0.83,0.015
19981020,-1.070462531,0.27,0.015
19981021,3.552112664,0.59,0.015
19981022,-0.611351793,0.87,0.015
19981023,-0.176133802,-0.6,0.015
19981026,1.06523637,0.41,0.015
19981027,0.921652499,-0.53,0.015
19981028,1.263324668,0.24,0.015
19981029,1.768339003,1.6,0.015
19981030,-0.167926046,1.22,0.015
19981102,-0.084139683,1.4,0.015
19981103,-0.671701929,-0.1,0.015
19981104,0.339846774,0.88,0.015
19981105,0.763678966,1.28,0.015
19981106,0.779870874,0.68,0.015
19981109,0.963343365,-0.83,0.015
19981110,3.102480406,-0.15,0.015
19981111,0.723760376,-0.69,0.015
19981112,0.47846802,-0.27,0.015
19981113,-0.276734383,0.53,0.015
19981116,1.238250619,0.75,0.015
19981117,-0.859034134,0.32,0.015
19981118,0.634918516,0.51,0.015
19981119,-0.27477899,0.66,0.015
19981120,0.990287009,0.78,0.015
19981123,4.102204691,2.02,0.015
19981124,-0.784895978,-0.43,0.015
19981125,0.911847832,0.39,0.015
19981127,1.968143002,0.54,0.015
19981130,-2.826920329,-2.31,0.015
19981201,2.918382581,0.86,0.017
19981202,-1.424633278,-0.21,0.017
19981203,-2.324188606,-1.62,0.017
19981204,0.459769311,2,0.017
19981207,1.804520516,0.89,0.017
19981208,0.599923174,-0.44,0.017
19981209,0.745986821,0.09,0.017
19981210,-2.584962389,-1.55,0.017
19981211,1.834811358,-0.05,0.017
19981214,-3.004534015,-2.12,0.017
19981215,1.313229604,1.67,0.017
19981216,-0.378071404,-0.08,0.017
19981217,1.031903782,1.51,0.017
19981218,3.36746327,0.68,0.017
19981221,2.8448136,1.35,0.017
19981222,3.387068872,0,0.017
19981223,1.520358019,1.93,0.017
19981224,1.60051083,-0.07,0.017
19981228,0.700814794,0.16,0.017
19981229,-1.116572831,1.14,0.017
19981230,-0.200200132,-0.5,0.017
19981231,-1.263701085,0.43,0.017
19990104,-0.74298879,-0.19,0.019
19990105,3.686546394,1.1,0.019
19990106,-0.460374015,2.1,0.019
19990107,0.764496868,-0.07,0.019
19990108,-1.370735578,0.45,0.019
19990111,0.903759567,-0.52,0.019
19990112,-2.18838136,-1.85,0.019
19990113,0.236686261,-0.54,0.019
19990114,-2.593800065,-1.66,0.019
19990115,2.416273204,2.28,0.019
19990119,4.033251082,0.8,0.019
19990120,1.177226504,0.24,0.019
19990121,1.293643192,-1.82,0.019
19990122,-8.383926517,-0.66,0.019
19990125,1.259605537,0.67,0.019
19990126,2.011726156,1.39,0.019
19990127,-3.862808735,-0.74,0.019
19990128,0.210526196,1.63,0.019
19990129,2.58621736,0.95,0.019
19990201,-1.891834953,-0.39,0.019
19990202,-1.655134213,-0.89,0.019
19990203,-0.845065378,0.9,0.019
19990204,-3.193266967,-1.92,0.019
19990205,-2.079078057,-0.92,0.019
19990208,0.737647111,0.23,0.019
19990209,-2.512800229,-2.25,0.019
19990210,3.835155253,0.27,0.019
19990211,5.865032446,2.49,0.019
19990212,-3.169957844,-1.9,0.019
19990216,-0.144613134,0.65,0.019
19990217,-1.152724924,-1.45,0.019
19990218,2.223778801,0.92,0.019
19990219,-1.495166013,0.25,0.019
19990222,3.746555337,2.41,0.019
19990223,-0.560418862,0.09,0.019
19990224,-1.785353789,-1.31,0.019
19990225,-0.071916528,-0.69,0.019
19990226,-2.207100516,-0.49,0.019
19990301,-0.806742921,-0.01,0.018
19990302,-0.370507222,-0.69,0.018
19990303,-0.594351899,0.01,0.018
19990304,2.581483423,1.34,0.018
19990305,4.407221028,2.04,0.018
19990308,0.280701531,0.66,0.018
19990309,1.869105013,-0.23,0.018
19990310,-0.376647398,0.52,0.018
19990311,0.760452666,0.73,0.018
19990312,-2.630537676,-0.32,0.018
19990315,2.272630538,0.94,0.018
19990316,-0.547943881,-0.15,0.018
19990317,-1.609829578,-0.55,0.018
19990318,-0.245398604,1.27,0.018
19990319,-4.974072446,-1.32,0.018
19990322,-0.922672908,-0.33,0.018
19990323,-0.968335049,-2.64,0.018
19990324,2.525699808,0.51,0.018
19990325,1.075059277,1.78,0.018
19990326,0.622138895,-0.5,0.018
19990329,3.242166941,1.98,0.018
19990330,0.387255303,-0.63,0.018
19990331,-0.732341912,-0.86,0.018
19990401,-0.14094428,0.54,0.018
19990405,3.997317027,1.87,0.018
19990406,-0.508387315,-0.26,0.018
19990407,1.930975047,0.42,0.018
19990408,0.2684562,1.27,0.018
19990409,-0.366972106,0.43,0.018
19990412,-1.531261419,0.87,0.018
19990413,-1.856486199,-0.34,0.018
19990414,-0.346620081,-1.43,0.018
19990415,-0.901832277,-0.39,0.018
19990416,-4.064189329,-0.23,0.018
19990419,-2.105184505,-2.48,0.018
19990420,1.815381806,1.38,0.018
19990421,1.259709328,2.53,0.018
19990422,14.06934489,1.35,0.018
19990423,2.735987871,0.11,0.018
19990426,5.199499847,0.44,0.018
19990427,1.017650701,0.09,0.018
19990428,-3.247969576,-0.88,0.018
19990429,-0.091421585,-0.45,0.018
19990430,2.159078037,-0.47,0.018
19990503,1.474766533,1.1,0.017
19990504,-0.11771626,-1.49,0.017
19990505,0.058979686,1.03,0.017
19990506,-1.234508741,-1.15,0.017
19990507,3.897201687,0.89,0.017
19990510,0.634918516,-0.03,0.017
19990511,1.092257145,1.19,0.017
19990512,2.05707116,0.65,0.017
19990513,9.516944326,0.23,0.017
19990514,-2.706599363,-2.14,0.017
19990517,-0.728783897,0.15,0.017
19990518,0.421940272,-0.4,0.017
19990519,-1.094594141,0.82,0.017
19990520,-1.263806141,-0.36,0.017
19990521,-1.067795454,-0.57,0.017
19990524,-2.834789961,-1.93,0.017
19990525,-1.13871836,-1.81,0.017
19990526,7.04705691,1.41,0.017
19990527,-1.782857436,-1.43,0.017
19990528,0,1.53,0.017
19990601,-3.389500287,-0.8,0.018
19990602,1.574770859,0.13,0.018
19990603,-0.711740743,0.12,0.018
19990604,2.748777345,2.03,0.018
19990607,3.955537947,0.71,0.018
19990608,-3.164611806,-1.23,0.018
19990609,0.322060905,0.16,0.018
19990610,-1.484596074,-1.2,0.018
19990611,-0.810149456,-0.8,0.018
19990614,1.044233457,-0.48,0.018
19990615,0.325202941,0.52,0.018
19990616,4.240633486,2.25,0.018
19990617,-0.41343609,0.72,0.018
19990618,0.469115618,0.22,0.018
19990621,3.368107975,0.63,0.018
19990622,-1.096152383,-0.93,0.018
19990623,-0.353981902,-0.14,0.018
19990624,-0.304568347,-1.31,0.018
19990625,0.460004286,-0.06,0.018
19990628,-0.455810815,1.23,0.018
19990629,1.697054092,1.49,0.018
19990630,3.780855882,1.6,0.018
19990701,1.363172717,0.55,0.018
19990702,0.958765488,0.73,0.018
19990706,-0.940726818,-0.08,0.018
19990707,1.393203673,0.23,0.018
19990708,0.898126771,0.03,0.018
19990709,2.550642834,0.54,0.018
19990712,0.318978959,-0.24,0.018
19990713,0.045361785,-0.39,0.018
19990714,-0.452283305,0.46,0.018
19990715,-0.680732547,0.83,0.018
19990716,-0.04583999,0.49,0.018
19990719,-1.185576495,-0.82,0.018
19990720,-4.625005972,-2.22,0.018
19990721,0.586508566,0.27,0.018
19990722,-3.894984601,-1.33,0.018
19990723,0.759682355,-0.32,0.018
19990726,-1.441684947,-1.01,0.018
19990727,2.677494124,1.12,0.018
19990728,1.697413388,0.15,0.018
19990729,-2.30980957,-1.75,0.018
19990730,0.249563092,-0.72,0.018
19990802,-2.697896468,-0.27,0.018
19990803,-2.324300445,-0.78,0.018
19990804,-0.730304522,-1.45,0.018
19990805,4.03497576,0.63,0.018
19990806,0.351707846,-1,0.018
19990809,-1.057125832,-0.41,0.018
19990810,-2.325475378,-1.16,0.018
19990811,3.409371661,1.63,0.018
19990812,-1.758306368,-0.14,0.018
19990813,1.87494554,2.21,0.018
19990816,3.295278354,0.26,0.018
19990817,0.887130686,0.97,0.018
19990818,-3.535219773,-0.75,0.018
19990819,-0.753954694,-0.78,0.018
19990820,-0.961287804,0.88,0.018
19990823,2.231935459,1.76,0.018
19990824,-1.93975448,0.18,0.018
19990825,0.307849988,1.2,0.018
19990826,0.460710723,-1.18,0.018
19990827,0.868005812,-0.99,0.018
19990830,-0.653099871,-1.78,0.018
19990831,1.122437283,-0.17,0.018
19990901,2.180994838,0.77,0.018
19990902,-1.074733128,-0.86,0.018
19990903,2.399232964,2.84,0.018
19990907,2.467193608,-0.34,0.018
19990908,-0.942500062,-0.55,0.018
19990909,3.106550044,0.31,0.018
19990910,0.185701011,0.43,0.018
19990913,-1.925662113,-0.63,0.018
19990914,0.710729075,-0.53,0.018
19990915,-1.026110395,-1.28,0.018
19990916,-1.457768549,-0.2,0.018
19990917,-3.495150498,1.22,0.018
19990920,3.86131774,0,0.018
19990921,-2.279102379,-1.93,0.018
19990922,-1.512535021,0.28,0.018
19990923,-2.514038991,-2.35,0.018
19990924,2.489499557,-0.2,0.018
19990927,-1.587268093,0.42,0.018
19990928,0.407331348,-0.23,0.018
19990929,-2.745021111,-0.8,0.018
19990930,0.783899832,0.92,0.018
19991001,-2.650199453,-0.16,0.018
19991004,1.821053487,1.67,0.018
19991005,1.788485124,-0.1,0.018
19991006,-2.278958241,1.82,0.018
19991007,-2.332103542,-0.47,0.018
19991008,-2.440195643,1.09,0.018
19991011,0.662981054,0.21,0.018
19991012,-3.651573756,-1.72,0.018
19991013,-4.389387435,-2.04,0.018
19991014,1.861249578,-0.02,0.018
19991015,0.821109765,-2.65,0.018
19991018,-0.807843166,0.09,0.018
19991019,0.116890664,0.75,0.018
19991020,-0.116618048,1.86,0.018
19991021,-13.88897259,-0.16,0.018
19991022,3.280687997,1.31,0.018
19991025,-0.066511471,-0.43,0.018
19991026,1.746094265,-0.85,0.018
19991027,-2.583833634,0.89,0.018
19991028,2.105186283,3.33,0.018
19991029,3.550721968,1.73,0.018
19991101,-1.515122351,-0.38,0.017
19991102,-1.98266547,-0.33,0.017
19991103,-0.39473636,0.69,0.017
19991104,-2.998468117,0.66,0.017
19991105,-1.423222162,0.79,0.017
19991108,4.309094207,0.59,0.017
19991109,-0.332115273,-0.78,0.017
19991110,3.670567559,0.53,0.017
19991111,-2.040744698,0.37,0.017
19991112,0.792598261,1.1,0.017
19991115,-1.746962629,0.03,0.017
19991116,0.466199645,1.84,0.017
19991117,-1.314041391,-0.63,0.017
19991118,5.225800695,1.13,0.017
19991119,7.130501767,-0.11,0.017
19991122,3.028239545,0.02,0.017
